filename,class,xmin,ymin,xmax,ymax
image_2094.jpg,landscape,0,0,256,256
image_2095.jpg,landscape,0,0,256,256
image_2096.jpg,landscape,0,0,256,256
image_2097.jpg,landscape,0,0,256,256
image_2098.jpg,landscape,0,0,256,256
image_2099.jpg,landscape,0,0,256,256
image_2100.jpg,landscape,0,0,256,256
image_2101.jpg,landscape,0,0,256,256
image_2102.jpg,landscape,0,0,256,256
image_2103.jpg,landscape,0,0,256,256
image_2104.jpg,landscape,0,0,256,256
image_2105.jpg,landscape,0,0,256,256
image_2106.jpg,landscape,0,0,256,256
image_2107.jpg,landscape,0,0,256,256
image_2108.jpg,landscape,0,0,256,256
image_2109.jpg,landscape,0,0,256,256
image_2110.jpg,landscape,0,0,256,256
image_2111.jpg,landscape,0,0,256,256
image_2112.jpg,landscape,0,0,256,256
image_2113.jpg,landscape,0,0,256,256
image_2114.jpg,landscape,0,0,256,256
image_2115.jpg,landscape,0,0,256,256
image_2116.jpg,landscape,0,0,256,256
image_2117.jpg,landscape,0,0,256,256
image_2118.jpg,landscape,0,0,256,256
image_2119.jpg,landscape,0,0,256,256
image_2120.jpg,landscape,0,0,256,256
image_2121.jpg,landscape,0,0,256,256
image_2122.jpg,landscape,0,0,256,256
image_2123.jpg,landscape,0,0,256,256
image_2124.jpg,landscape,0,0,256,256
image_2125.jpg,landscape,0,0,256,256
image_2126.jpg,landscape,0,0,256,256
image_2127.jpg,landscape,0,0,256,256
image_2128.jpg,landscape,0,0,256,256
image_2129.jpg,landscape,0,0,256,256
image_2130.jpg,landscape,0,0,256,256
image_2131.jpg,landscape,0,0,256,256
image_2132.jpg,landscape,0,0,256,256
image_2133.jpg,landscape,0,0,256,256
image_2134.jpg,landscape,0,0,256,256
image_2135.jpg,landscape,0,0,256,256
image_2136.jpg,landscape,0,0,256,256
image_2137.jpg,landscape,0,0,256,256
image_2138.jpg,landscape,0,0,256,256
image_2139.jpg,landscape,0,0,256,256
image_2140.jpg,landscape,0,0,256,256
image_2141.jpg,landscape,0,0,256,256
image_2142.jpg,landscape,0,0,256,256
image_2143.jpg,landscape,0,0,256,256
image_2144.jpg,landscape,0,0,256,256
image_2145.jpg,landscape,0,0,256,256
image_2146.jpg,landscape,0,0,256,256
image_2147.jpg,landscape,0,0,256,256
image_2148.jpg,landscape,0,0,256,256
image_2149.jpg,landscape,0,0,256,256
image_2150.jpg,landscape,0,0,256,256
image_2151.jpg,landscape,0,0,256,256
image_2152.jpg,landscape,0,0,256,256
image_2153.jpg,landscape,0,0,256,256
image_2154.jpg,landscape,0,0,256,256
image_2155.jpg,landscape,0,0,256,256
image_2156.jpg,landscape,0,0,256,256
image_2157.jpg,landscape,0,0,256,256
image_2158.jpg,landscape,0,0,256,256
image_2159.jpg,landscape,0,0,256,256
image_2160.jpg,landscape,0,0,256,256
image_2161.jpg,landscape,0,0,256,256
image_2162.jpg,landscape,0,0,256,256
image_2163.jpg,landscape,0,0,256,256
image_2164.jpg,landscape,0,0,256,256
image_2165.jpg,landscape,0,0,256,256
image_2166.jpg,landscape,0,0,256,256
image_2167.jpg,landscape,0,0,256,256
image_2168.jpg,landscape,0,0,256,256
image_2169.jpg,landscape,0,0,256,256
image_2170.jpg,landscape,0,0,256,256
image_2171.jpg,landscape,0,0,256,256
image_2172.jpg,landscape,0,0,256,256
image_2173.jpg,landscape,0,0,256,256
image_2174.jpg,landscape,0,0,256,256
image_2175.jpg,landscape,0,0,256,256
image_2176.jpg,landscape,0,0,256,256
image_2177.jpg,landscape,0,0,256,256
image_2178.jpg,landscape,0,0,256,256
image_2179.jpg,landscape,0,0,256,256
image_2180.jpg,landscape,0,0,256,256
image_2181.jpg,landscape,0,0,256,256
image_2182.jpg,landscape,0,0,256,256
image_2183.jpg,landscape,0,0,256,256
image_2184.jpg,landscape,0,0,256,256
image_2185.jpg,landscape,0,0,256,256
image_2186.jpg,landscape,0,0,256,256
image_2187.jpg,landscape,0,0,256,256
image_2188.jpg,landscape,0,0,256,256
image_2189.jpg,landscape,0,0,256,256
image_4001.jpg,landscape,0,0,256,256
image_4002.jpg,landscape,0,0,256,256
image_4003.jpg,landscape,0,0,256,256
image_4004.jpg,landscape,0,0,256,256
image_4005.jpg,landscape,0,0,256,256
image_4006.jpg,landscape,0,0,256,256
image_4007.jpg,landscape,0,0,256,256
image_4008.jpg,landscape,0,0,256,256
image_4009.jpg,landscape,0,0,256,256
image_4010.jpg,landscape,0,0,256,256
image_4011.jpg,landscape,0,0,256,256
image_4012.jpg,landscape,0,0,256,256
image_4013.jpg,landscape,0,0,256,256
image_4014.jpg,landscape,0,0,256,256
image_4015.jpg,landscape,0,0,256,256
image_4016.jpg,landscape,0,0,256,256
image_4017.jpg,landscape,0,0,256,256
image_4018.jpg,landscape,0,0,256,256
image_4019.jpg,landscape,0,0,256,256
image_4020.jpg,landscape,0,0,256,256
image_4021.jpg,landscape,0,0,256,256
image_4022.jpg,landscape,0,0,256,256
image_4023.jpg,landscape,0,0,256,256
image_4024.jpg,landscape,0,0,256,256
image_4025.jpg,landscape,0,0,256,256
image_4026.jpg,landscape,0,0,256,256
image_4027.jpg,landscape,0,0,256,256
image_4028.jpg,landscape,0,0,256,256
image_4029.jpg,landscape,0,0,256,256
image_4030.jpg,landscape,0,0,256,256
image_4031.jpg,landscape,0,0,256,256
image_4032.jpg,landscape,0,0,256,256
image_4033.jpg,landscape,0,0,256,256
image_4034.jpg,landscape,0,0,256,256
image_4035.jpg,landscape,0,0,256,256
image_4036.jpg,landscape,0,0,256,256
image_4037.jpg,landscape,0,0,256,256
image_4038.jpg,landscape,0,0,256,256
image_4039.jpg,landscape,0,0,256,256
image_4040.jpg,landscape,0,0,256,256
image_4041.jpg,landscape,0,0,256,256
image_4042.jpg,landscape,0,0,256,256
image_4043.jpg,landscape,0,0,256,256
image_4044.jpg,landscape,0,0,256,256
image_4045.jpg,landscape,0,0,256,256
image_4046.jpg,landscape,0,0,256,256
image_4047.jpg,landscape,0,0,256,256
image_4048.jpg,landscape,0,0,256,256
image_4049.jpg,landscape,0,0,256,256
image_4050.jpg,landscape,0,0,256,256
image_4051.jpg,landscape,0,0,256,256
image_4052.jpg,landscape,0,0,256,256
image_4053.jpg,landscape,0,0,256,256
image_4054.jpg,landscape,0,0,256,256
image_4055.jpg,landscape,0,0,256,256
image_4056.jpg,landscape,0,0,256,256
image_4057.jpg,landscape,0,0,256,256
image_4058.jpg,landscape,0,0,256,256
image_4059.jpg,landscape,0,0,256,256
image_4060.jpg,landscape,0,0,256,256
image_4061.jpg,landscape,0,0,256,256
image_4062.jpg,landscape,0,0,256,256
image_4063.jpg,landscape,0,0,256,256
image_4064.jpg,landscape,0,0,256,256
image_4065.jpg,landscape,0,0,256,256
image_4066.jpg,landscape,0,0,256,256
image_4067.jpg,landscape,0,0,256,256
image_4068.jpg,landscape,0,0,256,256
image_4069.jpg,landscape,0,0,256,256
image_4070.jpg,landscape,0,0,256,256
image_4071.jpg,landscape,0,0,256,256
image_4072.jpg,landscape,0,0,256,256
image_4073.jpg,landscape,0,0,256,256
image_4074.jpg,landscape,0,0,256,256
image_4075.jpg,landscape,0,0,256,256
image_4076.jpg,landscape,0,0,256,256
image_4077.jpg,landscape,0,0,256,256
image_4078.jpg,landscape,0,0,256,256
image_4079.jpg,landscape,0,0,256,256
image_4080.jpg,landscape,0,0,256,256
image_4081.jpg,landscape,0,0,256,256
image_4082.jpg,landscape,0,0,256,256
image_4083.jpg,landscape,0,0,256,256
image_4084.jpg,landscape,0,0,256,256
image_4085.jpg,landscape,0,0,256,256
image_4086.jpg,landscape,0,0,256,256
image_4087.jpg,landscape,0,0,256,256
image_4088.jpg,landscape,0,0,256,256
image_4089.jpg,landscape,0,0,256,256
image_4090.jpg,landscape,0,0,256,256
image_4091.jpg,landscape,0,0,256,256
image_4092.jpg,landscape,0,0,256,256
image_4093.jpg,landscape,0,0,256,256
image_4094.jpg,landscape,0,0,256,256
image_4095.jpg,landscape,0,0,256,256
image_4096.jpg,landscape,0,0,256,256
image_4097.jpg,landscape,0,0,256,256
image_4098.jpg,landscape,0,0,256,256
image_4099.jpg,landscape,0,0,256,256
image_4100.jpg,landscape,0,0,256,256
image_4101.jpg,landscape,0,0,256,256
image_4102.jpg,landscape,0,0,256,256
image_4103.jpg,landscape,0,0,256,256
image_4104.jpg,landscape,0,0,256,256
image_4105.jpg,landscape,0,0,256,256
image_4106.jpg,landscape,0,0,256,256
image_4107.jpg,landscape,0,0,256,256
image_4108.jpg,landscape,0,0,256,256
image_4109.jpg,landscape,0,0,256,256
image_4110.jpg,landscape,0,0,256,256
image_4111.jpg,landscape,0,0,256,256
image_4112.jpg,landscape,0,0,256,256
image_4113.jpg,landscape,0,0,256,256
image_4114.jpg,landscape,0,0,256,256
image_4115.jpg,landscape,0,0,256,256
image_4116.jpg,landscape,0,0,256,256
image_4117.jpg,landscape,0,0,256,256
image_4118.jpg,landscape,0,0,256,256
image_4119.jpg,landscape,0,0,256,256
image_4120.jpg,landscape,0,0,256,256
image_4121.jpg,landscape,0,0,256,256
image_4122.jpg,landscape,0,0,256,256
image_4123.jpg,landscape,0,0,256,256
image_4124.jpg,landscape,0,0,256,256
image_4125.jpg,landscape,0,0,256,256
image_4126.jpg,landscape,0,0,256,256
image_4127.jpg,landscape,0,0,256,256
image_4128.jpg,landscape,0,0,256,256
image_4129.jpg,landscape,0,0,256,256
image_4130.jpg,landscape,0,0,256,256
image_4131.jpg,landscape,0,0,256,256
image_4132.jpg,landscape,0,0,256,256
image_4133.jpg,landscape,0,0,256,256
image_4134.jpg,landscape,0,0,256,256
image_4135.jpg,landscape,0,0,256,256
image_4136.jpg,landscape,0,0,256,256
image_4137.jpg,landscape,0,0,256,256
image_4138.jpg,landscape,0,0,256,256
image_4139.jpg,landscape,0,0,256,256
image_4140.jpg,landscape,0,0,256,256
image_4141.jpg,landscape,0,0,256,256
image_4142.jpg,landscape,0,0,256,256
image_4143.jpg,landscape,0,0,256,256
image_4144.jpg,landscape,0,0,256,256
image_4145.jpg,landscape,0,0,256,256
image_4146.jpg,landscape,0,0,256,256
image_4147.jpg,landscape,0,0,256,256
image_4148.jpg,landscape,0,0,256,256
image_4149.jpg,landscape,0,0,256,256
image_4150.jpg,landscape,0,0,256,256
image_4151.jpg,landscape,0,0,256,256
image_4152.jpg,landscape,0,0,256,256
image_4153.jpg,landscape,0,0,256,256
image_4154.jpg,landscape,0,0,256,256
image_4155.jpg,landscape,0,0,256,256
image_4156.jpg,landscape,0,0,256,256
image_4157.jpg,landscape,0,0,256,256
image_4158.jpg,landscape,0,0,256,256
image_4159.jpg,landscape,0,0,256,256
image_4160.jpg,landscape,0,0,256,256
image_4161.jpg,landscape,0,0,256,256
image_4162.jpg,landscape,0,0,256,256
image_4163.jpg,landscape,0,0,256,256
image_4164.jpg,landscape,0,0,256,256
image_4165.jpg,landscape,0,0,256,256
image_4166.jpg,landscape,0,0,256,256
image_4167.jpg,landscape,0,0,256,256
image_4168.jpg,landscape,0,0,256,256
image_4169.jpg,landscape,0,0,256,256
image_4170.jpg,landscape,0,0,256,256
image_4171.jpg,landscape,0,0,256,256
image_4172.jpg,landscape,0,0,256,256
image_4173.jpg,landscape,0,0,256,256
image_4174.jpg,landscape,0,0,256,256
image_4175.jpg,landscape,0,0,256,256
image_4176.jpg,landscape,0,0,256,256
image_4177.jpg,landscape,0,0,256,256
image_4178.jpg,landscape,0,0,256,256
image_4179.jpg,landscape,0,0,256,256
image_4180.jpg,landscape,0,0,256,256
image_4181.jpg,landscape,0,0,256,256
image_4182.jpg,landscape,0,0,256,256
image_4183.jpg,landscape,0,0,256,256
image_4184.jpg,landscape,0,0,256,256
image_4185.jpg,landscape,0,0,256,256
image_4186.jpg,landscape,0,0,256,256
image_4187.jpg,landscape,0,0,256,256
image_4188.jpg,landscape,0,0,256,256
image_4189.jpg,landscape,0,0,256,256
image_4190.jpg,landscape,0,0,256,256
image_4191.jpg,landscape,0,0,256,256
image_4192.jpg,landscape,0,0,256,256
image_4193.jpg,landscape,0,0,256,256
image_4194.jpg,landscape,0,0,256,256
image_4195.jpg,landscape,0,0,256,256
image_4196.jpg,landscape,0,0,256,256
image_4197.jpg,landscape,0,0,256,256
image_4198.jpg,landscape,0,0,256,256
image_4199.jpg,landscape,0,0,256,256
image_4200.jpg,landscape,0,0,256,256
image_4201.jpg,landscape,0,0,256,256
image_4202.jpg,landscape,0,0,256,256
image_4203.jpg,landscape,0,0,256,256
image_4204.jpg,landscape,0,0,256,256
image_4205.jpg,landscape,0,0,256,256
image_4206.jpg,landscape,0,0,256,256
image_4207.jpg,landscape,0,0,256,256
image_4208.jpg,landscape,0,0,256,256
image_4209.jpg,landscape,0,0,256,256
image_4210.jpg,landscape,0,0,256,256
image_4211.jpg,landscape,0,0,256,256
image_4212.jpg,landscape,0,0,256,256
image_4213.jpg,landscape,0,0,256,256
image_4214.jpg,landscape,0,0,256,256
image_4215.jpg,landscape,0,0,256,256
image_4216.jpg,landscape,0,0,256,256
image_4217.jpg,landscape,0,0,256,256
image_4218.jpg,landscape,0,0,256,256
image_4219.jpg,landscape,0,0,256,256
image_4220.jpg,landscape,0,0,256,256
image_4221.jpg,landscape,0,0,256,256
image_4222.jpg,landscape,0,0,256,256
image_4223.jpg,landscape,0,0,256,256
image_4224.jpg,landscape,0,0,256,256
image_4225.jpg,landscape,0,0,256,256
image_4226.jpg,landscape,0,0,256,256
image_4227.jpg,landscape,0,0,256,256
image_4228.jpg,landscape,0,0,256,256
image_4229.jpg,landscape,0,0,256,256
image_4230.jpg,landscape,0,0,256,256
image_4231.jpg,landscape,0,0,256,256
image_4232.jpg,landscape,0,0,256,256
image_4233.jpg,landscape,0,0,256,256
image_4234.jpg,landscape,0,0,256,256
image_4235.jpg,landscape,0,0,256,256
image_4236.jpg,landscape,0,0,256,256
image_4237.jpg,landscape,0,0,256,256
image_4238.jpg,landscape,0,0,256,256
image_4239.jpg,landscape,0,0,256,256
image_4240.jpg,landscape,0,0,256,256
image_4241.jpg,landscape,0,0,256,256
image_4242.jpg,landscape,0,0,256,256
image_4243.jpg,landscape,0,0,256,256
image_4244.jpg,landscape,0,0,256,256
image_4245.jpg,landscape,0,0,256,256
image_4246.jpg,landscape,0,0,256,256
image_4247.jpg,landscape,0,0,256,256
image_4248.jpg,landscape,0,0,256,256
image_4249.jpg,landscape,0,0,256,256
image_4250.jpg,landscape,0,0,256,256
image_4251.jpg,landscape,0,0,256,256
image_4252.jpg,landscape,0,0,256,256
image_4253.jpg,landscape,0,0,256,256
image_4254.jpg,landscape,0,0,256,256
image_4255.jpg,landscape,0,0,256,256
image_4256.jpg,landscape,0,0,256,256
image_4257.jpg,landscape,0,0,256,256
image_4258.jpg,landscape,0,0,256,256
image_4259.jpg,landscape,0,0,256,256
image_4260.jpg,landscape,0,0,256,256
image_4261.jpg,landscape,0,0,256,256
image_4262.jpg,landscape,0,0,256,256
image_4263.jpg,landscape,0,0,256,256
image_4264.jpg,landscape,0,0,256,256
image_4265.jpg,landscape,0,0,256,256
image_4266.jpg,landscape,0,0,256,256
image_4267.jpg,landscape,0,0,256,256
image_4268.jpg,landscape,0,0,256,256
image_4269.jpg,landscape,0,0,256,256
image_4270.jpg,landscape,0,0,256,256
image_4271.jpg,landscape,0,0,256,256
image_4272.jpg,landscape,0,0,256,256
image_4273.jpg,landscape,0,0,256,256
image_4274.jpg,landscape,0,0,256,256
image_4275.jpg,landscape,0,0,256,256
image_4276.jpg,landscape,0,0,256,256
image_4277.jpg,landscape,0,0,256,256
image_4278.jpg,landscape,0,0,256,256
image_4279.jpg,landscape,0,0,256,256
image_4280.jpg,landscape,0,0,256,256
image_4281.jpg,landscape,0,0,256,256
image_4282.jpg,landscape,0,0,256,256
image_4283.jpg,landscape,0,0,256,256
image_5001.jpg,building,0,0,256,256
image_5002.jpg,building,0,0,256,256
image_5003.jpg,building,0,0,256,256
image_5004.jpg,building,0,0,256,256
image_5005.jpg,building,0,0,256,256
image_5006.jpg,building,0,0,256,256
image_5007.jpg,building,0,0,256,256
image_5008.jpg,building,0,0,256,256
image_5009.jpg,building,0,0,256,256
image_5010.jpg,building,0,0,256,256
image_5011.jpg,building,0,0,256,256
image_5012.jpg,building,0,0,256,256
image_5013.jpg,building,0,0,256,256
image_5014.jpg,building,0,0,256,256
image_5015.jpg,building,0,0,256,256
image_5016.jpg,building,0,0,256,256
image_5017.jpg,building,0,0,256,256
image_5018.jpg,building,0,0,256,256
image_5019.jpg,building,0,0,256,256
image_5020.jpg,building,0,0,256,256
image_5021.jpg,building,0,0,256,256
image_5022.jpg,building,0,0,256,256
image_5023.jpg,building,0,0,256,256
image_5024.jpg,building,0,0,256,256
image_5025.jpg,building,0,0,256,256
image_5026.jpg,building,0,0,256,256
image_5027.jpg,building,0,0,256,256
image_5028.jpg,building,0,0,256,256
image_5029.jpg,building,0,0,256,256
image_5030.jpg,building,0,0,256,256
image_5031.jpg,building,0,0,256,256
image_5032.jpg,building,0,0,256,256
image_5033.jpg,building,0,0,256,256
image_5034.jpg,building,0,0,256,256
image_5035.jpg,building,0,0,256,256
image_5036.jpg,building,0,0,256,256
image_5037.jpg,building,0,0,256,256
image_5038.jpg,building,0,0,256,256
image_5039.jpg,building,0,0,256,256
image_5040.jpg,building,0,0,256,256
image_5041.jpg,building,0,0,256,256
image_5042.jpg,building,0,0,256,256
image_5043.jpg,building,0,0,256,256
image_5044.jpg,building,0,0,256,256
image_5045.jpg,building,0,0,256,256
image_5046.jpg,building,0,0,256,256
image_5047.jpg,building,0,0,256,256
image_5048.jpg,building,0,0,256,256
image_5049.jpg,building,0,0,256,256
image_5050.jpg,building,0,0,256,256
image_5051.jpg,building,0,0,256,256
image_5052.jpg,building,0,0,256,256
image_5053.jpg,building,0,0,256,256
image_5054.jpg,building,0,0,256,256
image_5055.jpg,building,0,0,256,256
image_5056.jpg,building,0,0,256,256
image_5057.jpg,building,0,0,256,256
image_5058.jpg,building,0,0,256,256
image_5059.jpg,building,0,0,256,256
image_5060.jpg,building,0,0,256,256
image_5061.jpg,building,0,0,256,256
image_5062.jpg,building,0,0,256,256
image_5063.jpg,building,0,0,256,256
image_5064.jpg,building,0,0,256,256
image_5065.jpg,building,0,0,256,256
image_5066.jpg,building,0,0,256,256
image_5067.jpg,building,0,0,256,256
image_5068.jpg,building,0,0,256,256
image_5069.jpg,building,0,0,256,256
image_5070.jpg,building,0,0,256,256
image_5071.jpg,building,0,0,256,256
image_5072.jpg,building,0,0,256,256
image_5073.jpg,building,0,0,256,256
image_5074.jpg,building,0,0,256,256
image_5075.jpg,building,0,0,256,256
image_5076.jpg,building,0,0,256,256
image_5077.jpg,building,0,0,256,256
image_5078.jpg,building,0,0,256,256
image_5079.jpg,building,0,0,256,256
image_5080.jpg,building,0,0,256,256
image_5081.jpg,building,0,0,256,256
image_5082.jpg,building,0,0,256,256
image_5083.jpg,building,0,0,256,256
image_5084.jpg,building,0,0,256,256
image_5085.jpg,building,0,0,256,256
image_5086.jpg,building,0,0,256,256
image_5087.jpg,building,0,0,256,256
image_5088.jpg,building,0,0,256,256
image_5089.jpg,building,0,0,256,256
image_5090.jpg,building,0,0,256,256
image_5091.jpg,building,0,0,256,256
image_5092.jpg,building,0,0,256,256
image_5093.jpg,building,0,0,256,256
image_5094.jpg,building,0,0,256,256
image_5095.jpg,building,0,0,256,256
image_5096.jpg,building,0,0,256,256
image_5097.jpg,building,0,0,256,256
image_5098.jpg,building,0,0,256,256
image_5099.jpg,building,0,0,256,256
image_5100.jpg,building,0,0,256,256
image_5101.jpg,building,0,0,256,256
image_5102.jpg,building,0,0,256,256
image_5103.jpg,building,0,0,256,256
image_5104.jpg,building,0,0,256,256
image_5105.jpg,building,0,0,256,256
image_5106.jpg,building,0,0,256,256
image_5107.jpg,building,0,0,256,256
image_5108.jpg,building,0,0,256,256
image_5109.jpg,building,0,0,256,256
image_5110.jpg,building,0,0,256,256
image_5111.jpg,building,0,0,256,256
image_5112.jpg,building,0,0,256,256
image_5113.jpg,building,0,0,256,256
image_5114.jpg,building,0,0,256,256
image_5115.jpg,building,0,0,256,256
image_5116.jpg,building,0,0,256,256
image_5117.jpg,building,0,0,256,256
image_5118.jpg,building,0,0,256,256
image_5119.jpg,building,0,0,256,256
image_5120.jpg,building,0,0,256,256
image_5121.jpg,building,0,0,256,256
image_5122.jpg,building,0,0,256,256
image_5123.jpg,building,0,0,256,256
image_5124.jpg,building,0,0,256,256
image_5125.jpg,building,0,0,256,256
image_5126.jpg,building,0,0,256,256
image_5127.jpg,building,0,0,256,256
image_5128.jpg,building,0,0,256,256
image_5129.jpg,building,0,0,256,256
image_5130.jpg,building,0,0,256,256
image_5131.jpg,building,0,0,256,256
image_5132.jpg,building,0,0,256,256
image_5133.jpg,building,0,0,256,256
image_5134.jpg,building,0,0,256,256
image_5135.jpg,building,0,0,256,256
image_5136.jpg,building,0,0,256,256
image_5137.jpg,building,0,0,256,256
image_5138.jpg,building,0,0,256,256
image_5139.jpg,building,0,0,256,256
image_5140.jpg,building,0,0,256,256
image_5141.jpg,building,0,0,256,256
image_5142.jpg,building,0,0,256,256
image_5143.jpg,building,0,0,256,256
image_5144.jpg,building,0,0,256,256
image_5145.jpg,building,0,0,256,256
image_5146.jpg,building,0,0,256,256
image_5147.jpg,building,0,0,256,256
image_5148.jpg,building,0,0,256,256
image_5149.jpg,building,0,0,256,256
image_5150.jpg,building,0,0,256,256
image_5151.jpg,building,0,0,256,256
image_5152.jpg,building,0,0,256,256
image_5153.jpg,building,0,0,256,256
image_5154.jpg,building,0,0,256,256
image_5155.jpg,building,0,0,256,256
image_5156.jpg,building,0,0,256,256
image_5157.jpg,building,0,0,256,256
image_5158.jpg,building,0,0,256,256
image_5159.jpg,building,0,0,256,256
image_5160.jpg,building,0,0,256,256
image_5161.jpg,building,0,0,256,256
image_5162.jpg,building,0,0,256,256
image_5163.jpg,building,0,0,256,256
image_5164.jpg,building,0,0,256,256
image_5165.jpg,building,0,0,256,256
image_5166.jpg,building,0,0,256,256
image_5167.jpg,building,0,0,256,256
image_5168.jpg,building,0,0,256,256
image_5169.jpg,building,0,0,256,256
image_5170.jpg,building,0,0,256,256
image_5171.jpg,building,0,0,256,256
image_5172.jpg,building,0,0,256,256
image_5173.jpg,building,0,0,256,256
image_5174.jpg,building,0,0,256,256
image_5175.jpg,building,0,0,256,256
image_5176.jpg,building,0,0,256,256
image_5177.jpg,building,0,0,256,256
image_5178.jpg,building,0,0,256,256
image_5179.jpg,building,0,0,256,256
image_5180.jpg,building,0,0,256,256
image_5181.jpg,building,0,0,256,256
image_5182.jpg,building,0,0,256,256
image_5183.jpg,building,0,0,256,256
image_5184.jpg,building,0,0,256,256
image_5185.jpg,building,0,0,256,256
image_5186.jpg,building,0,0,256,256
image_5187.jpg,building,0,0,256,256
image_5188.jpg,building,0,0,256,256
image_5189.jpg,building,0,0,256,256
image_5190.jpg,building,0,0,256,256
image_5191.jpg,building,0,0,256,256
image_5192.jpg,building,0,0,256,256
image_5193.jpg,building,0,0,256,256
image_5194.jpg,building,0,0,256,256
image_5195.jpg,building,0,0,256,256
image_5196.jpg,building,0,0,256,256
image_5197.jpg,building,0,0,256,256
image_5198.jpg,building,0,0,256,256
image_5199.jpg,building,0,0,256,256
image_5200.jpg,building,0,0,256,256
image_5201.jpg,building,0,0,256,256
image_5202.jpg,building,0,0,256,256
image_5203.jpg,building,0,0,256,256
image_5204.jpg,building,0,0,256,256
image_5205.jpg,building,0,0,256,256
image_5206.jpg,building,0,0,256,256
image_5207.jpg,building,0,0,256,256
image_5208.jpg,building,0,0,256,256
image_5209.jpg,building,0,0,256,256
image_5210.jpg,building,0,0,256,256
image_5211.jpg,building,0,0,256,256
image_5212.jpg,building,0,0,256,256
image_5213.jpg,building,0,0,256,256
image_5214.jpg,building,0,0,256,256
image_5215.jpg,building,0,0,256,256
image_5216.jpg,building,0,0,256,256
image_5217.jpg,building,0,0,256,256
image_5218.jpg,building,0,0,256,256
image_5219.jpg,building,0,0,256,256
image_5220.jpg,building,0,0,256,256
image_5221.jpg,building,0,0,256,256
image_5222.jpg,building,0,0,256,256
image_5223.jpg,building,0,0,256,256
image_5224.jpg,building,0,0,256,256
image_5225.jpg,building,0,0,256,256
image_5226.jpg,building,0,0,256,256
image_5227.jpg,building,0,0,256,256
image_5228.jpg,building,0,0,256,256
image_5229.jpg,building,0,0,256,256
image_5230.jpg,building,0,0,256,256
image_5231.jpg,building,0,0,256,256
image_5232.jpg,building,0,0,256,256
image_5233.jpg,building,0,0,256,256
image_5234.jpg,building,0,0,256,256
image_5235.jpg,building,0,0,256,256
image_5236.jpg,building,0,0,256,256
image_5237.jpg,building,0,0,256,256
image_5238.jpg,building,0,0,256,256
image_5239.jpg,building,0,0,256,256
image_5240.jpg,building,0,0,256,256
image_5241.jpg,building,0,0,256,256
image_5242.jpg,building,0,0,256,256
image_5243.jpg,building,0,0,256,256
image_5244.jpg,building,0,0,256,256
image_5245.jpg,building,0,0,256,256
image_5246.jpg,building,0,0,256,256
image_5247.jpg,building,0,0,256,256
image_5248.jpg,building,0,0,256,256
image_5249.jpg,building,0,0,256,256
image_5250.jpg,building,0,0,256,256
image_5251.jpg,building,0,0,256,256
image_5252.jpg,building,0,0,256,256
image_5253.jpg,building,0,0,256,256
image_5254.jpg,building,0,0,256,256
image_5255.jpg,building,0,0,256,256
image_5256.jpg,building,0,0,256,256
image_5257.jpg,building,0,0,256,256
image_5258.jpg,building,0,0,256,256
image_5259.jpg,building,0,0,256,256
image_5260.jpg,building,0,0,256,256
image_5261.jpg,building,0,0,256,256
image_5262.jpg,building,0,0,256,256
image_5263.jpg,building,0,0,256,256
image_5264.jpg,building,0,0,256,256
image_5265.jpg,building,0,0,256,256
07686040.jpg,logo,392,257,422,274
07706932.jpg,logo,461,310,501,339
07698201.jpg,logo,464,282,494,313
07680445.jpg,logo,120,90,153,108
07680447.jpg,logo,468,33,497,48
07680447.jpg,logo,641,298,666,324
07680452.jpg,logo,244,32,291,58
07680455.jpg,logo,468,29,496,49
07698215.jpg,logo,449,204,471,215
07675174.jpg,logo,524,484,554,506
07675174.jpg,logo,181,784,203,808
07675862.jpg,logo,215,238,239,262
07638512.jpg,logo,412,282,445,311
07643111.jpg,logo,315,252,351,274
07638517.jpg,logo,312,281,339,303
07603320.jpg,logo,326,934,361,951
07603320.jpg,logo,375,739,407,762
07674618.jpg,logo,185,518,215,552
07674618.jpg,logo,524,404,562,434
07638543.jpg,logo,268,249,32,261
07638543.jpg,logo,154,210,171,217
07638543.jpg,logo,198,294,236,319
07638543.jpg,logo,328,255,346,264
07638543.jpg,logo,487,267,502,276
07638544.jpg,logo,341,326,368,354
07638545.jpg,logo,212,328,274,375
07638545.jpg,logo,623,282,651,299
07675222.jpg,logo,522,700,559,731
07683665.jpg,logo,210,367,266,410
07638574.jpg,logo,165,182,201,208
07693977.jpg,logo,290,60,323,81
07596607.jpg,logo,245,843,280,868
07645740.jpg,logo,517,285,535,298
07698333.jpg,logo,625,146,668,181
07698333.jpg,logo,535,527,559,557
07643213.jpg,logo,349,387,403,432
07698343.jpg,logo,300,320,333,361
07576775.jpg,logo,187,230,238,267
07576775.jpg,logo,325,578,365,611
07596682.jpg,logo,328,1043,375,1074
07596682.jpg,logo,565,729,602,757
07596683.jpg,logo,326,1045,374,1072
07596683.jpg,logo,571,727,599,757
07596688.jpg,logo,378,457,417,483
07576786.jpg,logo,376,463,438,513
07576786.jpg,logo,191,651,252,701
07576786.jpg,logo,194,944,257,991
07576786.jpg,logo,751,652,800,693
07576786.jpg,logo,756,942,800,984
07596697.jpg,logo,463,883,500,912
07596697.jpg,logo,359,597,385,625
