	content	label
Get involved with the news in your communityReaders’ comments: You are personally liable for the content of  any comments you upload to this website,  so please act responsibly. We do not  pre-moderate or monitor readers’ comments appearing on our websites, but we do post-moderate in response to complaints we receive or otherwise when a potential problem comes to  our attention.  You can make  a  complaint by using the ‘report this post’ link .  We may then apply our discretion under the user terms to amend or delete comments.Post moderation is undertaken full-time 9am-6pm on weekdays, and on a part-time basis outwith those hours.This website and associated newspapers adhere to the Independent Press Standards Organisation's Editors' Code of Practice. If you have a complaint about the editorial content which relates to inaccuracy or intrusion, then please contact the editor here. If you are dissatisfied with the response provided you can contact IPSO here"	Health
662	Government agencies are increasingly snuffing out “vaping” or puffing on electronic cigarettes in public spaces.On Tuesday, the Del Mar Fairgrounds board and the El Cajon City Council approved restricting their use. Solana Beach, Vista, Carlsbad, Poway, La Mesa, Encinitas and Lemon Grove also have or are set to include “e-cigs” in their smoking-control ordinances.2194 total votes.The San Diego City Council may take similar action later this year. City Councilman Mark Kersey wants to ban their use inside Petco Park and Qualcomm Stadium and all other city facilities. He also wants to prohibit allowing their sale from vending machines, and require a permit for all dealers.In Sacramento, a bill to ban electronic smoking in all public buildings and enact other regulations is wending its way through the Legislature.El Cajon regulates use, sales of e-cigarettesAnd the U.S. Food and Drug Administration next month is expected to issue long-awaited regulations some seven years after the products first emerged.The San Diego County Board of Supervisors also addressed electronic cigarettes and other vapor devices Tuesday, treating them like tobacco products and targeting their use in its health policies and smoking cessation efforts. But regulating them in the workplace or restaurants remains a matter of state law, according to county officials.For the electronic cigarette industry, the legislative curtailments are an overreaction to what it says is a non-existent problem.“We are not in favor of any restrictions, but we understand them,” said Thomas Kiklas of The Vapor and Electronic Cigarette Association. “They can’t ban the products sale or use, but they can restrict it in public places.”Kiklas co-owns NICMAXX Electronic Cigarettes and is engaged in industry advocacy efforts throughout the nation.He maintains that while e-cigarettes are a nicotine product, the vapor they produce is not akin to second-hand tobacco smoke.“When someone vapes in public it is not harming anyone,” he said.Not everyone agrees, while others say more research is needed.E-cigarettes are banned for sale to minors, but health officials say they are increasingly alarmed that the products are being marketed using images drawn from games popular with kids such as Angry Birds. They also say the devices are being used to smoke marijuana, hash oil and other illegal drugs.That was part of the issue front and center for the county supervisors Tuesday, who voted 3-1 to equate electronic smoking devices with tobacco.Supervisor Dave Roberts said there are also too many unknowns about potential health problems to allow unrestricted use of e-cigs. He argued electronic cigarettes are a gateway to regular tobacco use because they are primarily used to ingest nicotine.“The county should be a model, and I cannot support a product that promotes addiction,” he said.In May, the county will consider another layer to its policy by prohibiting all electronic smoking devices at all county facilities.Supervisor Bill Horn cast the lone “no” vote, citing e-cigarettes as a tool for people to quit regular cigarettes.“It is a knee-jerk reaction to something that is taking place and I don’t think we should be telling adults you can’t use these if you are trying to get off nicotine,” Horn said.The board’s vote came after numerous speakers urged action and Dr. Wilma Wooten, county public health officer, said sales of the products have tripled in recent years and that about 7 percent of middle and high school students are illegally using them.California’s Health and Safety Code makes it illegal to sell or furnish e-cigs to anyone under 18 and allows local jurisdictions to pass and enforce laws governing their distribution.The fair board voted 6-0 to ban use of the products during the county fair, which opens June 7 and runs through July 6. The move comes after it banned smoking at the fair last year. The prohibition does not apply to Del Mar Thoroughbred Club races or fairgrounds’ special events.Board members said adding e-cigarettes to the policy was partly an issue of enforcement.“I would feel sorry for the security personnel trying to distinguish cigarettes from e-cigarettes,” said fair board vice president David Watson. “If we’re going to do it, we’re going to do it 100 percent.”In El Cajon, the City Council vote was 4-1 with Mayor Bill Wells opposing.The city will now require those-cigarette and related product sellers to get a license, as is the case with tobacco sellers. Businesses that primarily sell electronic vapor inhalation products will need a conditional use permit similar to what’s required of smoke shops in the city.Staff writer Edward Sifuentes and Karen Pearlman contributed to this report.	Health
663	"
Thursday 25 January 2018

Chrissie Russell

March 12 2014 2:30 AM

Last week LA voted to follow New York's example and ban electronic cigarettes in all public spaces.
It's bad news for celebs in the showbiz city, such as Simon Cowell and Katherine Heigl who've all been snapped 'vaping'. Poor Leonardo DiCaprio, who has homes in LA and New York, will now be forced to stub out his smokeless cigarettes on both sides of the country.But the craze for e-cigarettes hasn't just been taken up by the stars. New research shows that more than 50,000 Irish smokers are estimated to have made the switch from tobacco to e-cigarettes in a global industry worth in excess of €1.1 bn.Galway businessman Declan Connolly set up his electronic cigarette company, ezSmoke (ezsmoke.ie), two years ago after swapping to vaping following 27 years as a smoker.""I bought a device online and people started asking me where I'd got it – that's how the business started,"" he explains.Although the first smokeless non-tobacco cigarette was patented as early as 1963, the modern device, which uses battery-generated cartridges to heat a liquid (usually infused with nicotine) and create a vapour, appeared around 2004 in China.Declan Connolly reckons we're now into a third generation of electronic devices.""The first generation was the disposable ones in the shops that look like cigarettes, now the more popular devices are those based around a rechargeable battery. But there's a third generation that's sprung up with enthusiasts creating coils and heating elements to make their own devices –there are a lot of hobbyists out there.""But aside from the techies, the biggest fans of e-cigarettes are former smokers. Although the devices aren't sold as quit-smoking aids, Connolly admits his main demographic of buyers are people who have smoked for 10-30 years and want to get away from tobacco.""One of the big appeals for these buyers is that when you inhale an e-cigarette you feel a bit of a 'kick' in the back of your throat,"" he explains. ""It also provides the hand-to-mouth ritual, and then there's the fact that most people starting off will try and find a flavour of e-liquid that replicates what they used to smoke.""But the close parallels between vapour cigarettes and the real thing has thrown up some problems with legislation.In December, New York City banned e-cigarettes in all places where regular cigarettes are already prohibited.In Dublin, DIT's health and safety department banned electronic cigarettes on campus in November. ""Reaction from students has been quite polarised,"" says Al McConnell, editor of The Edition, the college's independent newspaper which broke the story of the ban. ""It's also been difficult to enforce as e-cigarettes' popularity continues to rise. You can see that on campus, they're becoming more popular among students.""He adds: ""I think it's a tricky issue because of the inherent uncertainty around the products. The Students' Union is currently working on its own research into e-cigarettes before it takes any stance and I think the ban, and DIT's smoking policy, will have to be returned to when more is known about them.""Which is, of course, the greatest area of concern – in a new product, where the effects have not been measured over any lengthy period of time, who knows how safe vaping really is?The Irish Cancer Society (ICS) has refused to endorse the product. Health Minister James Reilly has announced that he plans to ban the sale of e-cigarettes to under 18s over concerns that puffing on a pseudo-cigarette could prove a gateway to smoking the real thing.It's a fear, that ezSmoke's Declan Connolly, who doesn't sell to under 18s, strongly denies. ""I'd like to rubbish that idea that vaping is a gateway to smoking. If someone tried e-cigarettes, they would never become a smoker. Vaping tastes nicer and it's cheaper,"" he says.""Health's a major reason why people turn to e-cigarettes over smoking. It's combustion that causes all the trouble in cigarettes but e-cigarettes have vapour, not smoke and there's no tar. Vaping won't re-normalise smoking because it's completely different.""Tobacco-related disease accounts for some 5,500 deaths in Ireland every year, with tobacco consumption the biggest cause of cancer and chest diseases and a significant factor in cardiovascular disease and exacerbated diabetes.But eliminating tobacco doesn't necessarily mean nicotine infused e-cigarettes are healthy because nicotine is a vasoconstrictor that narrows the blood vessels, raises blood pressure and is also highly addictive.'In the absence of appropriate regulation and evidence, we can't recommend e-cigarettes,"" says Kevin O'Hagan, health promotion manager at the ICS. ""They may not have the many poisonous, cancer-causing chemicals that tobacco smoke has, but it's unclear what the long term health impacts are."" He adds: ""E-cigarettes are marketed as recreational consumer products. They make no claims for quitting and they're not currently a proven form of Nicotine Replacement Therapy (NRT).""Until their effectiveness as smoking cessation aids is established and we can be assured that they don't cause any harm to the user or any health risks of second-hand exposure, we're urging people to take caution in using them.""Ultimately the ICS would like to see e-cigarettes regulated under medicinal products or medical devices legislation, something retailers like Declan Connolly are keen to avoid.""I'm all for regulation, there are some poorer quality products out there and people need to know that what they're inhaling is safe and approved,"" he explains.""But I would hate e-cigarettes to go down the medicine regulation route because people who vape aren't sick.""Nor is he happy with the devices being included under the current EU Tobacco Products Directive, which may bring with it limitations on devices size and the amount of nicotine that can be included.""I'd like to see e-cigarettes regulated under a separate category, because they're not a tobacco product, but it's a growing industry and pharmaceutical companies are lobbying viciously to get them made a medicine and tobacco companies are also lobbying – there are interesting times ahead.""'All my family have switched to e-cigs' Mum-of-two Myriam Prendergast (49) from Tipperary town was one of a family of smokers before she discovered vaping. Now they've all converted to e-cigarettes, she explains.""I bought an electronic cigarette for my mum to try two years ago. She's 70 and had been a smoker all her life but since trying vaping, she's been off them.""My dad switched to e-cigarettes too; so did my husband and my daughter – it was listening to all them sing their praises that persuaded me to give them a go.""I haven't smoked a cigarette now in four months and when I went to the doctor to get my carbon monoxide levels checked, they'd gone down drastically.""Instead of smoking a cigarette that has 4,000 chemicals in it, I'm inhaling a vapour that has three flavours and nicotine – and although I started off on 24mg of nicotine I'm now down to 16mg.""I like how I still get the sensation of smoking a cigarette. I can have one with my morning coffee or after a meal and I'm not pulling my hair out wanting a smoke.""IT consultant Hugh McCormick (53) from Ballycastle, Co Antrim, has saved €2,500 since switching from smoking to vaping last October.He says: ""My main reason for making the switch was down to health concerns. I'd been smoking for almost 40 years and I felt like I was playing Russian Roulette with my health.""But saving money has been a nice bonus; instead of spending €140 a week on cigarettes I'm spending about €10 on juice.""I found ezSmoke online and deliberately chose an e-juice close in flavour to the brand of cigarette I smoked.""For the first time I'm convinced I'll never touch a tobacco product again.""Hopefully in time I'll let go off nicotine completely – I've already reduced the level – but I'm not too worried if I don't stop vaping.""
Irish Independent
Catherine Devine Christmas is fast approaching, and the Radisson Blu St. Helen’s Hotel is the perfect festive destination, says Catherine Devine.Scott D'Arcy Activist Malala Yousafzai has said she is ""so excited"" after gaining a place at the University of Oxford.
One year ago, Denise Gough was another actress hoping for her big break. But now, hers is the name on everyone's lips: fresh from winning a...
Movies
Galleries
Justin Bieber showed his serious side as he spoke to...
Music

Blake Lively has revealed that she and husband Ryan...
Celeb News

Peter Capaldi has revealed he chose his new Doctor Who...
Celebrity News

Kristen Stewart has revealed that she doesn't smile for...
Movies

Beyonce has thanked her fans as she and husband Jay Z...
Music

Kyle MacLachlan is joining the cast of Marvel's Agents Of...
Celeb News

Morrissey claims he has been snubbed by TV stations...
Music

Nick Hewer has revealed his designer wristwatch has...
Celeb News

Lady Gaga is recovering in hospital after suffering...
Music

Dakota Johnson has banned her mum Melanie Griffith...
Movies
© Independent.ie "	Health
664	Coming soon: Another fine website hosted by WebFaction.If you are the owner of this website and weren’t expecting to see this message, here are some potential causes and solutions:For more details, please see Error: Site not configured.WebFaction provides modern hosting with friendly customer support. Visit our main website for more information.	Health
665	"COLUMBUS OH (03/11/2014)(readMedia)-- CONTACTS:		
Nikki Williams, American Cancer Society Cancer Action Network, 888-227-6446 ext. 8551
Ashley Trentrock, Campaign for Tobacco-Free Kids, 202-296-5469
Cresha Foley, American Heart Association, 614-296-1665
Shelly Kiser, American Lung Association, 740-739-0187Groups urge tobacco tax increase of $1.50, more funding for tobacco preventionStatement of the American Cancer Society Cancer Action Network, Campaign for Tobacco-Free Kids, American Heart Association,  and American Lung AssociationAs organizations committed to reducing tobacco use, the number one cause of preventable death in Ohio, we welcome Gov. John Kasich's concern about this important public health issue. However, we are disappointed that his mid-biennium budget proposal falls far short of the strong action needed to prevent kids from smoking, help smokers quit and reduce tobacco's terrible health and financial toll on Ohio.We urge the Governor and Legislature to immediately increase Ohio's tobacco tax by $1.50 per pack and to dedicate a portion of the revenue to programs that are proven to prevent kids from smoking and help smokers quit. The tobacco tax increase should also still include the immediate equalization of tax rates on non-cigarette forms of tobacco, such as cigars, hookah and spit tobacco, which often come in candy flavors and brightly colored packaging which appeal to children. Ohio must take strong action to prevent youth use of all forms of tobacco.Tobacco tax increases are a highly effective means of reducing smoking and other tobacco use, but the increase must be large enough to have the desired public health impact. The proposal to increase the cigarette tax over a two year period, from $1.25 to $1.85 per pack, would have little to no effect on smoking rates and would be easily undercut by tobacco industry discounting schemes, such as coupons, buy one get one free deals, and temporary price cuts. We are pleased that the proposal equalizes the tax on all other tobacco products, but to impact public health, this tax should also be immediately enacted and not phased-in over a two-year period.The Governor has taken a positive step forward by proposing to allocate $26.9 million from the Master Settlement Agreement to the Ohio Department of Health for tobacco prevention and cessation programs over a five year span. However, this amount still falls well short of the 
$132 million a year recommended by the Centers for Disease Control and Prevention (CDC).  Funding for tobacco prevention and cessation programs should be restored at least to the level of $50 million a year that Ohio was providing before funding was severely cut in Fiscal 2009.Ohio was making significant progress in reducing tobacco use until funding for its tobacco prevention program was cut. In recent years, this progress has stalled and today Ohio has the 10th highest smoking rate in the country with 23.3 percent of adults smoking. The high school smoking rate is also higher than the nation as a whole at 21.1 percent. As a result, tobacco takes a huge health and financial toll on Ohio, claiming 17,700 lives each year and costing the state $5.6 billion annually in health care bills. Families and businesses alike pay a heavy price.Governor Kasich has started an important conversation about the best way for Ohio to reduce tobacco use and its devastating toll. To have a significant impact, we urge the Governor and Legislature to raise the tobacco tax by $1.50 per pack, equalize tax rates on all tobacco products to the corresponding amount immediately instead of a two-year phased-in period, and to also increase funding for tobacco prevention and cessation programs.
                Shelly Kiser, skiser@midlandlung.org, 740-739-0187
            
                ...more

            readMedia, Inc.
            915 Broadway
            Albany, NY 12207
        
  
            
"	Health
666	"We are about to encounter a significant rise in annual healthcare costs, courtesy of Big Tobacco.Recently, the United States Preventive Services Task Force endorsed lung cancer screening with annual CT scans in high-risk smokers. This means that insurers will soon be required by law to fund these services, which screen for cancers caused by cigarettes, to the tune of $2 billion per year.The tobacco industry, while fully aware that their products maim and kill multitudes of Americans daily, will happily shoulder none of the burden.  Instead, while tobacco profits continue to soar, these millions of expensive CT scans will be paid for with hard-earned healthcare dollars.Shouldn't Big Tobacco blood money be used to cover these costs?Tobacco companies have historically absolved themselves of responsibility for these multitudes of deaths by arguing that smokers choose to smoke. This absurd position disregards the fact that the industry systematically employs all means at its disposal -- marketing experts, unscrupulous attorneys, ""scientists"" -- to obscure the facts regarding the known dangers of cigarettes so as to minimize tobacco avoidance and quit rates.To date, government has turned a blind eye to Big Tobacco, an industry that continues to enjoy a historically lucrative run, despite the fact that they're literally killing us.It seems that only the court of public opinion can provide the leverage necessary to extract the enormous debt owed by these nefarious corporations.Perhaps it's time to write our leaders in Congress to ask that they send this $2 billion annual bill to Big Tobacco. After all, they can afford it.Larry Leibowitzhealth directorRedding"	Health
667	25th Jan, 2018Contact the IT team to report something that you think isn't working as it should. Please make sure to include as much information as you can as well as provide relevant screenshots where possible.The Bromsgrove Standard is one of a group of local weekly newspapers spanning Worcestershire, Warwickshire and the West Midlands published by Bullivant Media - each newspaper providing all the latest local news, sport and advertising, in print and 247 on line.	Health
668	ERROR404The case of this missing page is still unsolved ... but don't worry, we have our best investigative reporters tracking down leads.Stay tuned...	Health
669	"In the 50 years since the Surgeon General first reported on the dangers of smoking tobacco, much has been done to effect change. At the time of the first Surgeon General’s Report, 42 percent of American adults smoked. Today, only 18 percent do.That’s according to the 50th Anniversary Surgeon General’s Report released in January.But the Centers for Disease Control and Prevention continue to list tobacco use as the leading preventable cause of death in the United States. And young people today continue to pick up the habit.          Listen  Listening...              / 24:10   A discussion about new guidelines to help communities control tobacco use and addiction.   Last month Washington University’s Center for Public Health Systems Science (CPHSS) released new tobacco control policy guidelines nationwide targeted at helping states and local communities reduce tobacco use.The focus is policy, not education, because that has been determined to have a broader effect, said Douglas Luke, the director of CPHSS and a professor at the Brown School of Social Work.Policy RecommendationsThe main recommendations of CPHSS tobacco control guidelines are to raise the price of tobacco products and to implement smoke-free policies.“Fewer people smoke, fewer people start smoking if the price is higher,” Luke said. While people who are addicted may still buy tobacco products even as the price goes up, a higher cost discourages new smokers from picking up the habit, he explained.That’s why Missouri’s low tobacco tax rate worries him.“We have the lowest tax rate on cigarettes in the entire country. And it just makes it easier for people to start because the cost of starting is much less compared to other places,” Luke said.Despite the low tax rate, Missouri has about the same percent of smokers as the national average, 19 percent. But St. Louis City has a higher concentration of smokers, sitting at 26 percent, Luke said.And Missouri is doing a bit better on the second half of the policy recommendations. While the state does not have a smoke-free policy, some local communities do.“As recent as the early 90s very few people in the United States lived in communities that had smoke-free policies, less than one percent. As of this year, about half the country lives in either in a state or a community that has strong smoke-free policies.” Luke said.E-CigarettesAnother focus of the policy guidelines is youth prevention, because most smokers begin smoking before the age of 18.The newest challenge on that front is the e-cigarette, said Luke, with many young people already switching over to the new non-tobacco version of the cigarette, which releases nicotine in vapor form.According to Luke, the concern about the e-cigarette is two-fold. First, they often aren’t subject to regulations. And second, they may prolong the use of nicotine even if the initial health risks are lower.Adding Years to a Child’s LifeThe thing about tobacco use, said Luke, is that not only is it the leading preventable cause of death in the United States, but it is a choice that has a direct impact on how long you live.If you can prevent a child from starting smoking, you can add 4 to 8 years to their life, he said.Related Information1-800-QUIT-NOWFree hotline in Missouri which connects callers with smoking cessation programs.St. Louis on the Air provides discussion about issues and concerns facing the St. Louis area. The show is produced by Mary Edwards and Alex Heuer and hosted by veteran journalist Don Marsh.View the discussion thread.A proposal to ban smoking in the Capitol offices of Missouri House members has been snuffed out by a committee. The House Rules Committee rejected the office smoking ban Tuesday on an 8-4 vote, with all Republicans against it and all Democrats for it.  House rules already prohibit smoking in the hallways and the chamber while lawmakers are in session. But legislators can allow smoking in their own offices.A proposal to ban smoking in the Capitol offices of Missouri House members has been snuffed out by a committee.The House Rules Committee rejected the office smoking ban Tuesday on an 8-4 vote, with all Republicans against it and all Democrats for it.  House rules already prohibit smoking in the hallways and the chamber while lawmakers are in session. But legislators can allow smoking in their own offices.Missouri voters have narrowly defeated an effort to raise the state’s tobacco tax.If Proposition B had passed, the tax on a pack of cigarettes would have gone from the lowest in the nation, at 17 cents, up to 90 cents.Missouri voters have narrowly defeated an effort to raise the state’s tobacco tax.If Proposition B had passed, the tax on a pack of cigarettes would have gone from the lowest in the nation, at 17 cents, up to 90 cents.
  St. Louis Public Radio is a service of"	Health
670	"Blowing smoke?Electronic cigarettes are promoted as a healthier alternative to tobacco. Maybe yes, maybe no, but they are certainly not benign. They contain highly addictive nicotine, for one thing, and they should never be used by minors.Now it's reported that the so-called electronic hookah, a fancier, more colorful e-cigarette, is gaining in popularity with teens. Like e-cigarettes, e-hookahs emit vapor, not smoke, and come in a variety of flavors, including vanilla cupcake, banana nut and chocolate candy bar.Their manufacturers stoutly claim that the intent is not to market these devices to youngsters, and that they would be shocked — shocked! — if those under 18 were to use them. ...Five Democratic senators have introduced the Protecting Children from Electronic Cigarette Advertising Act. The legislation would let the Federal Trade Commission decide what constitutes aiming a company's marketing at children and then, with the help of individual states, enforce a ban.The problem, however, is just what ""marketing to children"" means. Past laws to ban such selling of tobacco cigarettes have been struck down by courts on the grounds that they would have unfairly prohibited a company's trying to sell to adult customers. ...Apart from disallowing ads that begin ""Hey, kids!,"" it has proved tough to come up with ways to restrict marketing that pass legal muster. ...Raising awareness ... may ultimately be more successful in reining in the popularity of e-devices than attempts to stifle their marketing.—Hartford Courant"	Health
671	Electronic cigarettes are now on par with tobacco smokes when it comes to their use in San Diego County.The county Board of Supervisors on Tuesday voted to bring all electronic smoking and vapor devices under the same policies governing cigarette smoking cessation and reduction effortsThe move comes as several cities in the region and the San Diego County Fair Board have enacted or are considering new restrictions on electronic smoking devices in public settings.Supervisors Ron Roberts (who was absent because of a scheduling conflict) and Dave Roberts had requested a broadening of the county's policies toward smoking to include all the electronic devices that have emerged in recent years. The resolution was approved on a 3-1 vote with Supervisor Bill Horn cast the lone 'no' vote, citing electronic cigarettes as a tool for people to quit regular cigarettes.“It is a knee-jerk reaction to something that is taking place and I don’t think we should be telling adults you can’t use these if you are trying to get off nicotine,” Horn said.Dave Roberts rejected that, saying the unknowns of electronic smoking devices are too great to allow their unrestricted use and not target them as dangerous. He also argued electronic cigarettes are a gateway device to tobacco use.“The county should be a model and I cannot support a product that promotes addiction,” he said.In the spring, the county will consider another layer to electronic smoking device policy to prohibiting their use in any county facility.“Wherever conventional cigarettes are banned, this would be banned,” Dave Roberts said.Dr. Wilma Wooten, the county's public health officer, said sales of e-cigarettes and similar items are mushrooming, tripling in recent years and leading to increased use among teens and young adults.County officials and numerous speakers who supported the supervisor's move also said electronic smoking devices are also being increasingly used to smoke marijuana and other illegal drugs.The San Diego County Fair Board banned conventional smoking on the fairgrounds last year, and is considering a regulation that would take the same action as county supervisors did today. The El Cajon City Council is also scheduled to consider an electronic cigarette policy when it meets today.	Health
672	"Evidence-based telephone or in-person smoking cessation services, along with proactive population-based tobacco cessation care are effective in increasing long-term population-level cessation rates, according to a new study in JAMA Internal Medicine. 5,123 current smokers ages 18–80 were randomized in the clinical trial (Veterans Victory Over Tobacco Study) to receive either usual care or proactive care (proactive outreach and choice of smoking cessation services via telephone or face-to-face). The proactive outreach also utilized mailed invitations, followed by telephone outreach. The smoking abstinence rate was 13.5% at one year for proactive care vs.10.9% for usual care (P=.02). A significant effect of the proactive care intervention on 6-month prolonged abstinence was seen as well.
READ FULL ARTICLE
 From archinte.jamanetwork.com
"	Health
673	"by Jolene TovesGuam - The Department of Public Health and Social Services wants
more than just restrictions on the sale of the e-cigarettes to minors. While agency
director James Gillan will provide testimony in support of Bill 264 at tomorrow's
public hearing, he says further regulations should be put into place.""Because it is a nicotine product is a tobacco product and it
should be regulated as a tobacco product the Food and Drug Administration has
determined that it is a tobacco product,"" he said.The director says regulations and controls such as not allowing
use in public or at least government buildings as well as imposing a tax as a
tobacco product which can then be used to treat e-cigarette addiction.
					All content © Copyright 2000 - 2018 KUAM. All Rights Reserved. For more information on this site, please read our Privacy Policy, and Terms of Service, and Ad Choices.
				"	Health
674	"April 25, 2017February 29, 2016February 24, 2016Your email address will not be published. Required fields are marked *Comment Name * Email * Website  

"	Health
675	"How to Live Better, LongerBehavior, Neuroscience & Your BrainTechnology & the Business of MedicineHealthcare, Policy & GovernanceBreaking News and TrendsScience is Stranger Than FictionA UK man who suffered severe facial damage in a motorcycle accident has had his appearance restored in a cutting-edge reconstructive procedure with 3D printing technology.Twenty-nine-year-old Stephen Power from Cardiff, Wales told AFP that the results were “totally life changing.” ""I could see the difference straight away the day I woke up,"" he said. ""I'm hoping I won't have to disguise myself — I won't have to hide away. I'll be able to do day-to-day things, go and see people, walk in the street, even go to any public areas.”The procedure, which was performed at Morrison Hospital in Swansea, is described by the medical team as the first of its kind. First, surgeons used a CT scan to develop a digital model of Power’s skull. They then used a 3D printer to create the parts needed to restore symmetry to his face.Dr. Adrian Sugar, a maxillofacial surgeon who led the procedure, said that the printing technology allowed the team to achieve an unprecedented level of accuracy and detail. ""Without this advanced technology, it's freehand. You have to guess where everything goes,"" he explained. ""The technology allows us to be far more precise and get a better result for the patient.""The reconstructive procedure was first announced last year as a collaborative effort between Morrison and the Centre for Applied Reconstructive Technologies in Surgery —a leading developer of innovative prosthetics and reconstruction methods. Power’s transformation is currently featured at the London Science Museum as part of the exhibition “3D: Printing the Future.”)"	Health
676	"3D models of the face of British man Stephen Power used in the development and planning of his facial reconstruction surgery all created by 3D printing in a partnership between Morriston Hospitals Maxillofacial Unit and the National Centre for Product Design and Development Research (PDR) at Cardiff Metropolitan University. The images show guides for cutting and positioning and plates to hold the bones in place in plastic (top) and medical-grade titanium (bottom) all created using 3D printers. AFP photo/ABMU Health BoardLondon [AFP]A British man who suffered horrific facial injuries in a motorbike accident has had pioneering surgery to rebuild his face using 3D printed parts.Stephen Power from Cardiff in Wales is thought to be one of the first trauma patients in the world to have a procedure in which 3D printing was used at every stage.The 29-year-old suffered multiple trauma injuries in an accident in 2012. Despite wearing a crash helmet, his top jaw, nose and both cheek bones were broken and he fractured his skull.Surgeons said that by using 3D printing techniques, much of the guesswork was removed from the reconstruction of the face.The result is a face that is remarkably similar to Power’s before the accident.The team at Morriston Hospital in Wales’ second city, Swansea, used CT scans to create and print a symmetrical 3D model of his skull, followed by cutting guides and plates printed to match.In order to try to restore the symmetry of his face, the surgical team used CT scans to create and print a symmetrical model of Power’s scan.It then cut guides and printed plates to match the CT scan.The surgical team had to re-fracture Power’s cheekbones, following the cutting guides, before remodelling the face.A titanium implant, printed in Belgium, was then used to hold the bones in place.Power said the results were ‘totally life changing’.He wore a hat and glasses to hide his injuries before the operation, but said he felt transformed immediately after the surgery.‘I could see the difference straight away the day I woke up,’ Power told the BBC.‘I’m hoping I won’t have to disguise myself – I won’t have to hide away.‘I’ll be able to do day-to-day things, go and see people, walk in the street, even go to any public areas.’Maxillofacial surgeon Adrian Sugar said the results were ‘incomparable’ with anything he had achieved before.‘Without this advanced technology, it’s freehand. You have to guess where everything goes,’ he said in a statement on Wednesday.‘The technology allows us to be far more precise and get a better result for the patient.’The project was a joint venture between the Centre of Applied Reconstructive Technologies in Surgery (Cartis), a collaboration between the Swansea hospital and scientists at Cardiff Metropolitan University.It is being featured in an exhibition about 3D printing at the Science Museum in London.  We are very happy we could help this patient with our customized implants manufactured at LayerWise!Your email address will not be published. Required fields are marked *Comment Name * Email * Website  

 Copyright © 2018, Echonetdaily"	Health
677	 Dear reader, please upgrade to the latest version of IE to have a better reading experienceLONDON: A British man who suffered horrific facial injuries in a motorbike accident has had pioneering surgery to rebuild his face using 3D printed parts.Stephen Power from Cardiff in Wales is thought to be one of the first trauma patients in the world to have a procedure in which 3D printing was used at every stage.The 29-year-old suffered multiple trauma injuries in an accident in 2012.Despite wearing a crash helmet, his top jaw, nose and both cheek bones were broken and he fractured his skull.Surgeons said that by using 3D printing techniques, much of the guesswork was removed from the reconstruction of the face.The result is a face that is remarkably similar to Power's before the accident.The team at Morriston Hospital in Wales' second city, Swansea, used CT scans to create and print a symmetrical 3D model of his skull, followed by cutting guides and plates printed to match.In order to try to restore the symmetry of his face, the surgical team used CT scans to create and print a symmetrical model of Power's scan. It then cut guides and printed plates to match the CT scan.The surgical team had to re-fracture Power's cheekbones, following the cutting guides, before remodelling the face.A titanium implant, printed in Belgium, was then used to hold the bones in place. Power said the results were “totally life changing”.He wore a hat and glasses to hide his injuries before the operation, but said he felt transformed immediately after the surgery. “I could see the difference straight away the day I woke up,” Power told the BBC.“I'm hoping I won't have to disguise myself – I won't have to hide away.“I'll be able to do day-to-day things, go and see people, walk in the street, even go to any public areas.” Maxillofacial surgeon Adrian Sugar said the results were “incomparable” with anything he had achieved before.“Without this advanced technology, it's freehand. You have to guess where everything goes,” he said in a statement on Wednesday.“The technology allows us to be far more precise and get a better result for the patient.”—AFPCopyright © 2018 Compunode.com Pvt. Ltd. (www.compunode.com).Designed for Dawn.Scribe Publishing Platform	Health
678	"
		                                        Stephen Power before (L) and after (R) his reconstructive surgery.
		                                        
		                                             (Abertawe Bro Morgannwg University Health Board/NHS)
		                                        
		                                     
		                                        The models and implants produced using 3D printing
		                                        
		                                             (Abertawe Bro Morgannwg University Health Board/NHS)
		                                        
		                                     Why yes, we can print you a new body part. A motorcycle accident victim in Wales just had his skull surgically reconstructed by a team that used 3-D technology to print custom implants for him.Open Wide: 3D-Printed Foods Made to Eat: PhotosStephen Power was wearing a helmet when his motorcycle crashed in 2012, but it didn’t stop his head from getting crushed. It broke his cheek bones, top jaw, nose, skull and left him in the hospital for months. Afterward he wore a hat and glasses to disguise the asymmetry in his face, he told the BBC’s Hywel Griffith.Recently Power, 29, underwent a new round of surgery at Morriston Hospital in Swansea to restore his appearance. Maxillofacial surgeon Adrian Sugar led the project in collaboration with the Centre of Applied Reconstructive Technologies in Surgery and the National Centre for Product Design and Development Research.The unaffected side of Power’s head was scanned and used to produce a 3-D model. Then medical-grade plates and custom bone saw guides were 3D-printed. A surgical team had to re-fracture his cheek bones in order to rebuild his face. The procedure took eight hours. Powers told the BBC he could see the difference right after the surgery. ”It is totally life changing,” he said.Bionic Hand Restores Touch In Real TimeThe project is featured in an exhibition on 3-D printing at the Science Museum in London through July. Although surgical 3-D printing remains incredibly involved, the Wales team hopes it becomes more widely available over time. Maybe a trip to the ER will mean getting all new 3D-printed bones.View AllThis material may not be published, broadcast, rewritten, or redistributed. ©2018 FOX News Network, LLC. All rights reserved. All market data delayed 20 minutes."	Health
